732761502129861;2;;
732761502135648;3;;
732761502145035;36;;
732761502156748;6;;
732761502157211;1;;
732761502168912;2;;
732761502174711;3;;
732761502180972;31;;
732761502192558;6;;
732761502193715;1;;
732761502205313;2;;
732761502211111;3;;
732761502225590;32;;
732761502237188;6;;
732761502237882;1;;
732761502249583;2;;
732761502255382;3;;
732761502261296;36;;
732761502272882;6;;
732761502274387;1;;
732761502285984;2;;
732761502291782;3;;
732761502296296;31;;
732761502308009;6;;
732761502308935;1;;
732761502320521;2;;
732761502326320;3;;
732761502332465;31;;
732761502344051;6;;
732761502344861;1;;
732761502356458;2;;
732761502362245;3;;
732761502368507;31;;
732761502380104;6;;
732761502380914;1;;
732761502392500;2;;
732761502398299;3;;
732761502408727;35;;
732761502420324;6;;
732761502421134;1;;
732761502432720;2;;
732761502438519;3;;
732761502452199;31;;
732761502463901;6;;
732761502464942;1;;
732761502476655;2;;
732761502482442;3;;
732761502488125;36;;
732761502499711;6;;
732761502500995;1;;
732761502512697;2;;
732761502518495;3;;
732761502525683;35;;
732761502537384;6;;
732761502537847;1;;
732761502549445;2;;
732761502555232;3;;
732761502561262;36;;
732761502572975;6;;
732761502573553;1;;
732761502585139;2;;
732761502590938;3;;
732761502598009;31;;
732761502609595;6;;
732761502610752;1;;
732761502622350;2;;
732761502628137;3;;
732761502632894;35;;
732761502644595;6;;
732761502645070;1;;
732761502656655;2;;
732761502662454;3;;
732761502677755;36;;
732761502689340;6;;
732761502690151;1;;
732761502701748;2;;
732761502707535;3;;
732761502713218;31;;
732761502724803;6;;
732761502725857;1;;
732761502737442;2;;
732761502743241;3;;
732761502748449;31;;
732761502760046;6;;
732761502760857;1;;
732761502772442;2;;
732761502778241;3;;
732761502784039;31;;
732761502795625;6;;
732761502796088;1;;
732761502807685;2;;
732761502813472;3;;
732761502832951;35;;
732761502844653;6;;
732761502845116;1;;
732761502856713;2;;
732761502862512;3;;
732761502871782;36;;
732761502883368;6;;
732761502884641;1;;
732761502896239;2;;
732761502902026;3;;
732761502910370;31;;
732761502922083;6;;
732761502922894;1;;
732761502934479;2;;
732761502940278;3;;
732761502961377;33;;
732761502972963;6;;
732761502974005;1;;
732761502985718;2;;
732761502991516;3;;
732761502997072;35;;
732761503008669;6;;
732761503009826;1;;
732761503021412;2;;
732761503027211;3;;
732761503032546;31;;
732761503044132;6;;
732761503044827;1;;
732761503056424;2;;
732761503062211;3;;
732761503071366;32;;
732761503083079;6;;
732761503084236;1;;
732761503095833;2;;
732761503101620;3;;
732761503146829;34;;
732761503158414;6;;
732761503158877;1;;
732761503170590;2;;
732761503176389;3;;
732761503183565;36;;
732761503195162;6;;
732761503196320;1;;
732761503207905;2;;
732761503213704;3;;
732761503218345;31;;
732761503229931;6;;
732761503231204;1;;
732761503242801;2;;
732761503248600;3;;
732761503256713;31;;
732761503268299;6;;
732761503269456;1;;
732761503281053;2;;
732761503286840;3;;
732761503300405;31;;
732761503311991;6;;
732761503313044;1;;
732761503324630;2;;
732761503330428;3;;
732761503350822;32;;
732761503362419;6;;
732761503363229;1;;
732761503374815;2;;
732761503380613;3;;
732761503391968;33;;
732761503403565;6;;
732761503404375;1;;
732761503415961;2;;
732761503421759;3;;
732761503428021;36;;
732761503439607;6;;
732761503440532;1;;
732761503452130;2;;
732761503457928;3;;
732761503463715;36;;
732761503475428;6;;
732761503475891;1;;
732761503487477;2;;
732761503493276;3;;
732761503498727;36;;
732761503510313;6;;
732761503511354;1;;
732761503522951;2;;
732761503528738;3;;
732761503548449;35;;
732761503560035;6;;
732761503560961;1;;
732761503572558;2;;
732761503578345;3;;
732761503595046;33;;
732761503606632;6;;
732761503607442;1;;
732761503619039;2;;
732761503624826;3;;
732761503644884;31;;
732761503656470;6;;
732761503657743;1;;
732761503669340;2;;
732761503675127;3;;
732761503680347;31;;
732761503692060;6;;
732761503693102;1;;
732761503704688;2;;
732761503710486;3;;
732761503730070;32;;
732761503741782;6;;
732761503742477;1;;
732761503754063;2;;
732761503759861;3;;
732761503780729;31;;
732761503792431;6;;
732761503792894;1;;
732761503804491;2;;
732761503810278;3;;
732761503821065;35;;
732761503832651;6;;
732761503833461;1;;
732761503845058;2;;
732761503850845;3;;
732761503857222;34;;
732761503868820;6;;
732761503869514;1;;
732761503881100;2;;
732761503886898;3;;
732761503895475;36;;
732761503907060;6;;
732761503908102;1;;
732761503919815;2;;
732761503925614;3;;
732761503932674;31;;
732761503944271;6;;
732761503945081;1;;
732761503956667;2;;
732761503962465;3;;
732761503967570;31;;
732761503979271;6;;
732761503980081;1;;
732761503991678;2;;
732761503997477;3;;
732761504009294;33;;
732761504020880;6;;
732761504022280;1;;
732761504033866;2;;
732761504039664;3;;
732761504046157;31;;
732761504057743;6;;
732761504058785;1;;
732761504070498;2;;
732761504076285;3;;
732761504080000;31;;
732761504091586;6;;
732761504092280;1;;
732761504103877;2;;
732761504109664;3;;
732761504114537;36;;
732761504126250;6;;
732761504126713;1;;
732761504138299;2;;
732761504144097;3;;
732761504151863;36;;
732761504163449;6;;
732761504164259;1;;
732761504175972;2;;
732761504181759;3;;
732761504194051;35;;
732761504205637;6;;
732761504206458;1;;
732761504218044;2;;
732761504223843;3;;
732761504241690;36;;
732761504253276;6;;
732761504254201;1;;
732761504265799;2;;
732761504271597;3;;
732761504279479;32;;
732761504291065;6;;
732761504291991;1;;
732761504303704;2;;
732761504309491;3;;
732761504317951;36;;
732761504329549;6;;
732761504330243;1;;
732761504341829;2;;
732761504347627;3;;
732761504352616;35;;
732761504364201;6;;
732761504364664;1;;
732761504376377;2;;
732761504382164;3;;
732761504389120;34;;
732761504400718;6;;
732761504401412;1;;
732761504412998;2;;
732761504418796;3;;
732761504430845;36;;
732761504442442;6;;
732761504443137;1;;
732761504454722;2;;
732761504460521;3;;
732761504471875;34;;
732761504483588;6;;
732761504485324;1;;
732761504496921;2;;
732761504502708;3;;
732761504512685;32;;
732761504524271;6;;
732761504525081;1;;
732761504536678;2;;
732761504542465;3;;
732761504553715;33;;
732761504565301;6;;
732761504565301;66;;
